SproutN,BunchN,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph,outcome
0.39915694056473483,0.39375902023703907,0.2671313836126865,0.3017937923077097,0.2712052889385126,0.25238851462524436,0.4281125148514247,0.803471046770815,0.5123803819140286,0.35891509653610726,0.3378383927379574,0.5787889429652819,0.580783267901005,0.004530258178301613
0.35401914952647967,0.35848054339473506,0.3527310960956105,0.3061891429286505,0.5477863248086766,0.3469668727515666,0.48904583692938686,0.5419602598745902,0.6044363507381209,0.5179774030131354,0.5248104236793172,0.5557925845142648,0.5751563500602455,0.019048269180131958
0.3222849116622918,0.39345583726309546,0.2982364230811537,0.3836023591264707,0.34356193389137535,0.49924390049265577,0.5477121647440365,0.663251363069001,0.7065975294810708,0.44846908242186384,0.44305079756819404,0.5927557245799295,0.6426233463505615,0.010238985917440558
0.6289437843695295,0.31212400161467696,0.7237314197293513,0.6222987551403716,0.4220815435018196,0.524714558278927,0.8271211426562031,0.32333400887875946,0.5957203886634826,0.5004952501533512,0.8572510767084842,0.29613166628747456,0.30636152462941146,0.23914345925944053
0.2764902029373274,0.47796257518528096,0.19821088547719534,0.3584848547758798,0.37952098125215616,0.3782669218861121,0.4379194475273249,0.5137320764971647,0.5545476506414392,0.7035764214694461,0.40971383898511377,0.7229807508604944,0.6854289106323583,0.008534878102688817
0.6509847503176499,0.6420282128753523,0.29515152040417003,0.42197831842756556,0.2729325976062977,0.33774542952276965,0.5411100932749587,0.5998425582579491,0.5117168464891871,0.4492006394885183,0.41053654250517546,0.62590805448694,0.6878696389594645,0.11682395408967185
0.4771808883266181,0.42975710151691104,0.4040670550343896,0.3274509214352442,0.48893494044154906,0.28572390622741245,0.541273516557258,0.526832033652941,0.6064241125069223,0.4007217663201167,0.42676632695039046,0.7134695320308467,0.6991220582653526,0.08515110817980431
0.28741592447454634,0.43289712193104923,0.58448175874937,0.43437695481868804,0.3901034133583401,0.6893098692630953,0.5289527936943974,0.3975798486352887,0.42686309304881564,0.5562500240553866,0.6240108900771495,0.47923993877085164,0.3561504633452356,0.24158457317562165
0.5964209836086133,0.46279309910268085,0.4705060931510087,0.5204282811673944,0.5294049783753637,0.42893171303000865,0.6162629898689463,0.6530451528298948,0.7276532730234195,0.45139596169985485,0.49379570758698305,0.5462435652098541,0.5925872685196275,0.10491904228494883
0.5128136566973653,0.5231695728989699,0.6393653342677108,0.5470769759552795,0.411722660794325,0.5017478697719429,0.3927383729012152,0.5206359025697063,0.7063975838573416,0.5223650305300934,0.7193865658404128,0.44222866420667734,0.5325294652852137,0.2524985928860825
0.27843535403601943,0.504149115700769,0.34686215065478043,0.4456142456839141,0.262357949142698,0.48990754624638033,0.44678498654904436,0.5893595594941871,0.5544938612811314,0.43467744149318277,0.4217810550233334,0.3946153877085826,0.473435812717682,0.07798631825771916
0.470897352294468,0.5285273915383685,0.43279144412718995,0.5220563322902187,0.3434817285486932,0.39717915955249045,0.2858203777456933,0.6999613417826223,0.23263925073565464,0.42929791865485395,0.32571852312197114,0.5207879793281441,0.5433268156252733,0.09710774698443762
0.4913583106179616,0.49199560998360736,0.4920848933000683,0.586039794947778,0.3349121186418324,0.48782960524699215,0.48712422772878883,0.47825537526880174,0.7169484369609745,0.6382893823407565,0.6809964604794935,0.6878250104715466,0.6554414683758334,0.04400759740705669
0.47782997349360057,0.3064530369016768,0.3959301167549951,0.3806683080733854,0.31017768947301144,0.49666089781719674,0.5453116051871706,0.5533764554194879,0.43190858701362905,0.27910230018294185,0.3840792147032419,0.46460180046617167,0.5083263510928229,0.0335083760491134
0.44230856367943167,0.44603389083230116,0.5504004823262502,0.5961447514319629,0.47137831413594244,0.5942260168792116,0.596546340767564,0.43050217531659246,0.5841063774076583,0.4192333321215545,0.599194566776941,0.43572792466994176,0.4823154702535343,0.36688101553286045
0.37076555060558747,0.4247111297740506,0.515669290263739,0.5409774797407056,0.5203807605642883,0.499689669720798,0.4953202964121449,0.39708660132355933,0.2223675019568293,0.5263192339256653,0.6030462887060525,0.4802618460077732,0.47617395684613073,0.2088663053265034
0.3951246951722904,0.5334204376236981,0.43389973208320654,0.5735747917876916,0.7338077085750865,0.370104340237204,0.4558262431538267,0.5422762360093056,0.6486467035833021,0.6372142527938415,0.6039874822022332,0.6745059195299036,0.6426725877124965,0.14621403983426973
0.6416780669472429,0.4118862829555476,0.4894168722781551,0.4726967477899815,0.4283563797074223,0.49349202072422865,0.5520920039464902,0.38972496515913785,0.7552776140988572,0.6832386844522368,0.6078106769961258,0.5948613377488119,0.6004470135605982,0.04375443638239981
0.5884899270469763,0.45293021081775947,0.6604561298089311,0.5239182514596475,0.35466764769401615,0.5614458434120816,0.4756319338953313,0.5352541904792355,0.46928525219691686,0.6634461317134234,0.5040232454571912,0.6597044772278086,0.6376288020399379,0.10989643191780704
0.5401029333520406,0.6550330545929325,0.33344560515380756,0.37683688989637804,0.47421331214994306,0.34153992237641567,0.49602916705931466,0.5412577347304781,0.4855336568435668,0.572185104403606,0.5554228972371382,0.6528405474336406,0.5640730094380341,0.1706710881323133
0.46025679756696625,0.6342720874971698,0.4476940919686491,0.4807327694097315,0.5156719075495505,0.4739491124188172,0.509858337862949,0.4845722656305853,0.6200844597706342,0.522833985954687,0.6351324604449772,0.42599308376309175,0.38532593637107987,0.4860186332752433
0.4431087611596113,0.4516016947063419,0.41748685212905223,0.42224847279957956,0.5547279953881902,0.5158164073248653,0.6205297595976466,0.39133765560001305,0.4798163078231442,0.38160144087835124,0.534729583155875,0.33860234186001736,0.2804330879464645,0.4073123088574833
0.48988186785012783,0.22002636329739686,0.43556732745945537,0.6131360480799853,0.47546662787686983,0.47020784905531315,0.3746814977978253,0.6195309428674457,0.3800400398526955,0.3616734251828687,0.3477129270252453,0.7110514384933251,0.692768568129326,0.0083826182877477
0.3983224218903762,0.7501313033119665,0.35015062759248655,0.37464819649144504,0.40144374270466965,0.4446029643538519,0.3299089973059889,0.6432620405660143,0.34686232274693996,0.6035465167022495,0.2572060894188013,0.6849863314103188,0.7232063285181722,0.3774647541750398
0.5627546051936828,0.5437220832011352,0.36379988951973474,0.324668014515671,0.2054895688659864,0.25664319597394447,0.2901928392370849,0.6223613123757383,0.4739968556478716,0.5681663310601517,0.39915468791282055,0.76689440951699,0.8451193969310221,0.016144769822811617
0.4038579422905421,0.5758194083529901,0.3753654014777839,0.2921054001788058,0.2878254052621381,0.2900120230846804,0.5085234727837854,0.7774056395323683,0.45641674454207903,0.7037151659209742,0.3446980737044702,0.669820393064948,0.7065882724458786,0.0206453276834051
0.4572440285998875,0.6101654385833322,0.5127944409063573,0.5034070105621065,0.3962963112711326,0.43880359523802026,0.5613046005070955,0.5877003329313913,0.5422724564621941,0.6162390731299309,0.43285107454243443,0.36773503051926465,0.45308561451215107,0.4073711582408296
0.49592546167270113,0.40774348666006494,0.4117440086100608,0.28079256406336495,0.3500587717981185,0.42425072509892975,0.4592018488984425,0.4358980808036835,0.5902591762464832,0.5961394466294588,0.5077966048881806,0.7173490928382117,0.605904393665825,0.023612064227601353
0.6686888178756346,0.45550291018843536,0.4987104253499127,0.6230596297521797,0.2573780378161838,0.6058733455443188,0.5482356812013465,0.4739135860053405,0.4351704531703035,0.2971728497228516,0.5103813345670519,0.3895539731652705,0.4772330228582643,0.2370742274037683
0.3716417242030167,0.4826685061668731,0.3077007058845981,0.4404396793828529,0.37006611149054364,0.29905066627034005,0.2789172851660156,0.6594773299635136,0.6049191095651342,0.5530497590497038,0.4967331223530977,0.6423693319373838,0.47964776279501936,0.010064853022858278
0.5324172649540506,0.7136646678265224,0.38102222651158946,0.4449457659071553,0.36567858828001865,0.204865522348976,0.3970432662037996,0.6404575048424178,0.4533827198719658,0.4897452658648166,0.48012285805264515,0.46804665937616263,0.3072145982983207,0.3314068938878125
0.36577781924250685,0.37108086534704415,0.46436549960473655,0.3727942439984466,0.4308263045845451,0.4992113791706713,0.5457173866067014,0.5737445346254595,0.2591884041817762,0.35654638044210585,0.3571995407255673,0.37239942325910946,0.2919984567890653,0.15092206644012215
0.5419028594237117,0.4754300785468917,0.4068986079074051,0.6480563386247814,0.5369744144683021,0.5179669150103132,0.4577818869411488,0.3490825964181132,0.5837500691096909,0.4009779515531005,0.6350349780974347,0.6154377825208589,0.4411717504328154,0.22578292382656026
0.6369678258792486,0.5973809628692557,0.4242890065132948,0.6156393861631906,0.4265470243635445,0.5875741318469246,0.3977513064128801,0.5023884070009978,0.4747806204967277,0.5927517535114182,0.5441515801739434,0.7439085316988556,0.6495272365396594,0.13447579628182876
0.4660059546881749,0.4712838537429733,0.6676329966665998,0.6419532586476187,0.5799918171132723,0.5972788242082285,0.6899397572371796,0.3579231479877305,0.7180045311012888,0.613054734236603,0.7183616095586098,0.6153138864518695,0.636160990912843,0.484790042135361
0.5871691182859855,0.5782161224735427,0.40093228075075477,0.42068931530256376,0.28068063597600096,0.3741601639703032,0.4881013396038052,0.5285503402244403,0.20944966732876452,0.45862896294661765,0.36505390390208836,0.47485356089537767,0.4784780577459378,0.24217117277126357
0.44510968937970513,0.4610501847340919,0.5508999586298805,0.44983577760333765,0.5571743021848641,0.48971782537807473,0.7308974010971317,0.5020789305921993,0.23519072381971123,0.497217339496114,0.39248275311614383,0.6115420405116505,0.630232210841405,0.44844758419778274
0.5404677913115733,0.44755564202671416,0.4372902708074973,0.4916376992816462,0.5319003202409811,0.48255556211322437,0.47994110073203483,0.5965653377453498,0.48245579829890856,0.39822987940955995,0.4044026700684237,0.44527570828347035,0.37726674893223305,0.16436283603800636
0.3595532754125211,0.4608650490515774,0.5213354976383313,0.45533435136937783,0.3811759476467264,0.4139657678840521,0.513541309372679,0.5409500373483587,0.418119313016705,0.3792436715568313,0.4300447199660773,0.44537978681735624,0.47049809881830384,0.29126988072502774
0.45272973663890753,0.2748194565411193,0.4309751815168312,0.5120248936652422,0.5720351168768666,0.5997050373851559,0.5334739535806822,0.402787040384634,0.46159071569212023,0.7846169302709527,0.5207705733736563,0.7511222170265419,0.5933522736699371,0.00861882943682841
0.3414658537343316,0.5371212334585562,0.39992499128152664,0.3034583169953328,0.2655434845981759,0.3371232395468878,0.4393049471041048,0.4057213115708326,0.3433334934558088,0.5941235126551824,0.4561066803399257,0.5456657078618328,0.36353935076711497,0.14076385130272678
0.2595839209530801,0.4760156362252669,0.2607258217172472,0.23088023103335176,0.1875838343603143,0.27081850793925166,0.39769188991859666,0.4665044122746548,0.15053533727825336,0.5645818603730576,0.46962427848143834,0.5563675885212817,0.5741446600216576,0.01591820383817544
0.3105941949404647,0.2270582654216504,0.3168459519393866,0.30008845144689483,0.4161764453922337,0.3679037510229231,0.5564947270104458,0.5634552131388326,0.5027548789615542,0.6242153841444508,0.3727119090755936,0.5437417633580957,0.5558519148390626,0.0025661320564706437
0.5832595469823728,0.4997423744864838,0.41393163011108886,0.5174713589731674,0.42740442645878357,0.46305016368424934,0.5238911265966301,0.6905220726973303,0.3673206017523763,0.5153215616251134,0.27398159745422707,0.6069754014111842,0.6461523016043601,0.08306670645228188
0.39912666776301503,0.4346138070738837,0.2040266097846485,0.3304586059500103,0.3329718095042495,0.2565357438833888,0.5992647984727112,0.5696789509997295,0.593708155452945,0.5065911586246284,0.4651877130104088,0.565582659743678,0.5459817609492712,0.00955951369565207
0.36744403922702423,0.4541513049886939,0.46972540351020237,0.3223390714671192,0.4518222025962282,0.4333635441688666,0.3465104187419385,0.7644549985147703,0.5695817178266647,0.21739451026253517,0.2233155738834033,0.39060721084433675,0.26105000545297613,0.24888282427354003
0.6046207735964135,0.7130586101420668,0.4392758888149978,0.5099294759960571,0.4242225104142859,0.42408500290802403,0.49095720246928887,0.6660348698500275,0.45369664705075946,0.651482054662675,0.45293711443945545,0.5608016233263883,0.5965610956418853,0.2914965191645412
0.353876526597507,0.6657667889768276,0.35464314037107253,0.3267256839889187,0.6001878328333203,0.5186682665439767,0.487637800806522,0.7129288179832992,0.44253626832603477,0.41592077554277823,0.3107144720381664,0.6131339856582712,0.570176294118506,0.4921222067243099
0.32378466050375665,0.31824896314439516,0.16507194350445645,0.3366675893273441,0.32658683672200456,0.10415617003738725,0.28720554992401176,0.7011510586504273,0.7192770351534487,0.5562223047525768,0.3387691969903693,0.6149940323294466,0.5976183681685056,0.000619636383383391
0.3527008565319743,0.5513647837934408,0.44921422654655674,0.4193768497065958,0.6572089885781486,0.4761308610147239,0.42214492150683824,0.5467414156106349,0.34062746191584076,0.5281199959024161,0.37047022487873293,0.7598375528207209,0.4574967071536803,0.3810837302140414
0.455075647313061,0.395082767635897,0.29880870436555385,0.33022109863652865,0.29577226068044277,0.32132322680138437,0.6021559727880954,0.6536002366231368,0.4093232347132754,0.6700950393586045,0.3034579261876793,0.6743541754265946,0.6913887218084329,0.004758369215176058
0.37592312268962025,0.44058948309046386,0.38552104023998157,0.3934855395674584,0.5204102229610974,0.4474567393368552,0.4715720190043042,0.6241352019531446,0.6320266124303552,0.26919147366185886,0.45474948529205794,0.5845388546877223,0.5502704158219298,0.11442823615915476
0.42065037397070587,0.23647999220084612,0.31950806483882666,0.44794219721228157,0.26656265806423635,0.45267562589544397,0.3877719232221811,0.5571318788355758,0.6826338001135779,0.6714207983196929,0.4671277826733612,0.7809265000641754,0.632854525014071,0.0005309810354015672
0.39208751304762873,0.3640922087805401,0.32202495467746023,0.326673394964029,0.25084253908330606,0.3148153481186733,0.45593543267684455,0.6473805702496295,0.5317930736922799,0.470286317316281,0.33471676972753583,0.7813960291938148,0.7182593379186947,0.005126228233077797
0.44128978566826194,0.609591219726855,0.5004831622869087,0.5247019975558604,0.3763504080642146,0.5512554190277812,0.5799955233755664,0.7185154192333157,0.7204721632246923,0.376936665488403,0.41801222375257374,0.33203236208738274,0.49727072542746686,0.4822190338590351
0.3958767619611571,0.45214580677131105,0.4765539099474217,0.5121946626806315,0.30355707492556994,0.49805957175016957,0.6403537179129143,0.5881592774569947,0.5012136348898933,0.4815093654902737,0.486662146770285,0.6154096534227607,0.6683101797499553,0.07318266203904406
0.5281876354162632,0.30673051395225204,0.5562119613358164,0.5736719700641811,0.4824258826166168,0.7880150600010156,0.6923292813121165,0.4633363844917507,0.5292734395311269,0.5080716333201075,0.6689805198885024,0.454559944024428,0.43277804160011163,0.06407631400181045
0.3862477233302686,0.6716518194212795,0.2311047684716001,0.39099557115397454,0.5814071160462647,0.32397867012747483,0.37109625145574016,0.4023717817165271,0.5331072815893713,0.7789644549659955,0.6175780994405551,0.7011866783379708,0.6766191749595015,0.09145191220192951
0.6172401233574555,0.5198697536491035,0.4738355338003521,0.413106521808563,0.6426127742461837,0.456209960194115,0.5800552880488945,0.42152678337586913,0.7139218278292065,0.5137631848138302,0.7166445384518672,0.49016011081321803,0.6261142912669924,0.2872017468275958
0.5860481614917707,0.34998767859838975,0.4868465267055432,0.47855458459774636,0.5546462298709646,0.540042764547421,0.5278440876726403,0.49817667227594986,0.37230162442276227,0.4530345450673284,0.45489472819578236,0.6813546205977555,0.4832278137293612,0.07815082628861453
0.31708843683200166,0.19149475900497698,0.3913123404927524,0.40043517823163444,0.3303343135631533,0.3718050408336992,0.4746229157895801,0.7814469353095541,0.6355960358995146,0.38226628831780857,0.3141343371097167,0.5755872824376559,0.6570355367303505,0.001842762987525854
0.39511728357039866,0.24545360640505023,0.3370874994719718,0.5844794077702757,0.5346400638228362,0.5398306033015405,0.4001248825169248,0.4120527455754262,0.5574936448080392,0.8142358329142322,0.5769871753145528,0.7924345228655101,0.6044228173323866,0.0015056482261529692
0.4735101557418866,0.47996766977720245,0.43626752477036956,0.5270540994288666,0.37278923036132744,0.34827730085760983,0.4741501242688341,0.5353462417954674,0.36419469352288314,0.5625856309474432,0.4741384888771462,0.48968680461429226,0.597380662301719,0.07457645857220413
0.438111953974587,0.5390864018025758,0.4233063857043475,0.4492891974958305,0.37141509811132,0.5256490267108971,0.5691091055512884,0.3382323834362873,0.6272773551530495,0.5902263183761207,0.6956715371638988,0.6906136263741186,0.6734311814550316,0.13834351737326256
0.4321170694406212,0.484116709392729,0.5118418188812379,0.45362827508913983,0.44141049824048145,0.6188626471889058,0.5753649998006213,0.5686986708346546,0.28857500189798196,0.34947144443608236,0.3875281924467839,0.46770269952225413,0.534296100751819,0.4235837701911845
0.544062670750777,0.421686668185233,0.48880793677942475,0.4588119599375031,0.4037565710658836,0.45002455465255015,0.6475344774438307,0.5808876620955404,0.6604808105842577,0.48316109270270596,0.5319521632269135,0.4804726754016926,0.4857047602079863,0.07467828373585284
0.34628681418982316,0.38345188429274446,0.44851118833179826,0.41081253846206633,0.49251330908529495,0.44839017477018184,0.4869481761164541,0.49804136899709983,0.49838124483410423,0.3386006895999128,0.5037149902001581,0.5280483762608777,0.4410928065920675,0.1292410840834036
0.4213691914382584,0.43896303482112015,0.455491252216109,0.4587728288802936,0.25370858326711404,0.33584577034009544,0.42204350397132356,0.600817685329599,0.4625601168786134,0.627089522470231,0.41111266911205036,0.6435626209335066,0.6309849164578009,0.019075241720812413
0.4550353460526222,0.524348554963334,0.4682210116015867,0.4084329714744071,0.3738855879071388,0.41790663897710373,0.6042597458420093,0.49697031122073476,0.6071756222193647,0.6319572224557284,0.5134647400811124,0.7025653109045811,0.7334816613377606,0.10660469142977669
0.4609925856280264,0.5131872197048036,0.4224837150246036,0.5338539904060652,0.4217437109586145,0.6505313016519325,0.7389435237812098,0.6617110927184621,0.5873550123006805,0.2996296095314897,0.47091673416789,0.34013092059439604,0.28573042202876786,0.3269484161004149
0.24289904170770002,0.3715329930850163,0.2837775996291947,0.27760273623650455,0.4016549656290409,0.23138296348732418,0.5204396174560624,0.6114959111343998,0.3489331056515864,0.4122512565629526,0.31735536363843797,0.5769339219858405,0.5904562610024032,0.020189669939656058
0.461487611970247,0.47173051939764415,0.5298584825357331,0.5962350288395927,0.4888063618716159,0.5690625847125118,0.6197275097498869,0.16903892445926266,0.27346913556905383,0.7081812441588504,0.7665505113403198,0.5319891507796957,0.33773467085951675,0.32178764955066064
0.3825435493652182,0.48858376166461726,0.4627090792465508,0.5693446896414505,0.6785039612707713,0.6162964001798724,0.4461572175852576,0.5971947463132729,0.3816131687442959,0.6679796933648876,0.45065064324517656,0.4378637772831777,0.6134461227425216,0.15436726692772065
0.49924783986098276,0.7386546605893011,0.3610063793486553,0.3414631174312766,0.3938565881445782,0.3388100822190619,0.3974887679113196,0.5792365091507287,0.5951834363252144,0.5400762730891023,0.3981876465692233,0.6864355612524442,0.6529788200531041,0.3833857562959258
0.3977711157520139,0.3993827300635646,0.36184584117802093,0.5122628716491203,0.17404398479748265,0.3527922865982934,0.404530949153434,0.714300322147367,0.4830382676432455,0.5693823120742295,0.4072158120300599,0.697188693317152,0.7319718089650593,0.0030589520383849855
0.45530795551474706,0.30759537429072853,0.44428485179639016,0.4991785145325367,0.24421490895638198,0.4518111755916796,0.16662346367591105,0.49239754938417224,0.5954224374542497,0.43138437757878234,0.5423011117382297,0.5959388055892892,0.6624895313487928,0.006884846390486925
0.2007696203045769,0.420186540169526,0.38824093001646404,0.250569215810402,0.2899168716554096,0.38664718136404885,0.5545566770708059,0.6068100826768751,0.608641913477975,0.3202789624492848,0.4275732085872134,0.5691974454000385,0.5321285680271153,0.060711738332620356
0.37797519807280133,0.27968103913097675,0.41420478721250076,0.44184542209183925,0.5312831731163834,0.6002174253526013,0.6585162240700259,0.46779206753869895,0.6028253270726154,0.42627069645967824,0.5750291540734435,0.5485760817829136,0.4239224339995057,0.034044640265870334
0.5126210416143021,0.5482875675690047,0.4023975574976869,0.39633815028627034,0.37017268270745024,0.3653594787265019,0.4991677612135463,0.5154487423592702,0.6831477569640002,0.5602331022501833,0.46469288294322486,0.6706568398455641,0.6711904874898768,0.10132938289632759
0.27877375926866843,0.4840892428893358,0.5271602259697529,0.4939906355610676,0.60664337597261,0.41471087831856046,0.7783664872229078,0.628778019702395,0.36499696855785174,0.4573097799940561,0.3619762109887675,0.664894062434828,0.7510018269488193,0.43484252551837893
0.40854843674749897,0.2829775003666822,0.3737958023579943,0.30682154302608855,0.23879233057010996,0.3961810741591197,0.4900571602080294,0.5236532109310181,0.7059504322862296,0.6457276867799601,0.48659874501754646,0.5781819429911312,0.5474967695221375,0.00237256313516368
0.5068476607199939,0.6488780814746318,0.43760468773765304,0.5102248821836161,0.23819742120033005,0.44179628495647305,0.4968108766045633,0.5574126942394683,0.3958703704693827,0.3958326281186386,0.41104982482869723,0.5981239865855306,0.5244414399590025,0.42011519242516193
0.5120939664894306,0.3471261121211777,0.4923618890607071,0.6042056247369101,0.564111958956188,0.6408907682539557,0.44609792130125525,0.3683133699122957,0.634724639136162,0.5557389530893685,0.7319184622228547,0.39287026018115445,0.3456397125368054,0.06423407982088622
0.3186300559635518,0.3846947128342029,0.32511208937975866,0.533385008040116,0.35651765060917345,0.3684534439647987,0.4295107177882445,0.5461489765749028,0.7257299334542189,0.6217833110489686,0.4927402300717297,0.8098236367506694,0.7929973116673982,0.005027124519534945
0.429047934223151,0.507291537340215,0.24038363797006482,0.16438891955128604,0.30585272657177354,0.19823920234431,0.2970514575672581,0.5936161545618591,0.388056229542219,0.6684415731765269,0.36667861669548035,0.7225961647591448,0.6806443846552903,0.006666842445259004
0.5087541128332341,0.6604105535220164,0.29801964180239815,0.403585741481751,0.5845045678613457,0.2753860704163867,0.4081162418512325,0.6601083583074343,0.5780126026225775,0.3549045513272131,0.4289884342019784,0.5343047409518308,0.6045776904995636,0.32826907544853656
0.5338519050588967,0.3012320375697944,0.38923963002444006,0.5850825283720211,0.3521064456412349,0.5217683156680242,0.6175265617801566,0.4350574551794806,0.43744733619521875,0.6776016595994229,0.6042742074123139,0.672245782798664,0.667703471091458,0.004727940777800815
0.4098763521716563,0.44650944492753997,0.4182334371528906,0.2909391985473988,0.5695126447782747,0.437919830260906,0.4553486105620843,0.46636476235543656,0.1339001725410345,0.48085553980045415,0.4388591795432738,0.4467653057656745,0.29534261102478737,0.21232572050432127
0.7263459164142315,0.3358396247470289,0.5656251262015278,0.6564074988092797,0.5533918313848011,0.5818237629741242,0.5539388637364726,0.16229339408954774,0.719055892243424,0.4765446608499666,0.7182074916120671,0.4405267583938118,0.2602236070754252,0.28793620418942995
0.47510172536684264,0.42301208994625705,0.4553517178552734,0.46654901897479023,0.6369891715017397,0.555270895327681,0.5312809822545417,0.3669370555623501,0.6311647697444008,0.6484851577587073,0.7141628505047047,0.531079483827463,0.4845371416537082,0.09171723455668473
